venue_id,name,sheet_row,lookup_status,material_changes,old_google_place_id,old_last_verified,old_google_rating,old_google_review_count,old_google_types,old_google_phone,old_enriched,old_business_status,new_google_place_id,new_last_verified,new_google_rating,new_google_review_count,new_google_types,new_google_phone,new_enriched,new_business_status
v0388,Hide Rooftop,331,ok,google_review_count|google_types,ChIJ0QUBXPNbwokRGC3ihVh2NP4,2026-04-20,4.7,224,"cocktail_bar,lounge_bar,night_club,bar,event_venue,point_of_interest",(646) 928-9800,yes,OPERATIONAL,ChIJ0QUBXPNbwokRGC3ihVh2NP4,2026-05-22,4.7,242,"cocktail_bar,lounge_bar,night_club,bar,event_venue,point_of_interest,establishment",(646) 928-9800,yes,OPERATIONAL
v0389,Highwater Rooftop,332,ok,google_review_count,ChIJB7hsPRZawokRT_0UkYOFFMk,2026-04-20,4.4,308,"bar,point_of_interest,establishment",(646) 869-6710,yes,OPERATIONAL,ChIJB7hsPRZawokRT_0UkYOFFMk,2026-05-22,4.4,320,"bar,point_of_interest,establishment",(646) 869-6710,yes,OPERATIONAL
v0390,HiLot,333,ok,,ChIJKYLmc0FZwokRlAel5uqrrzk,2026-04-20,4.1,68,"cocktail_bar,bar,point_of_interest,establishment",,yes,OPERATIONAL,ChIJKYLmc0FZwokRlAel5uqrrzk,2026-05-22,4.1,68,"cocktail_bar,bar,point_of_interest,establishment",,yes,OPERATIONAL
v0391,Home Sweet Home,334,ok,,ChIJb6KTyodZwokRX2TgJbvvvKg,2026-04-20,4.2,580,"bar,restaurant,food,point_of_interest,establishment",(646) 476-2023,yes,OPERATIONAL,ChIJb6KTyodZwokRX2TgJbvvvKg,2026-05-22,4.2,580,"bar,restaurant,point_of_interest,food,establishment",(646) 476-2023,yes,OPERATIONAL
v0392,Honeybrains,335,ok,google_rating|google_review_count|google_types,ChIJc889gXBbwokRPBVpKft5KG0,2026-04-20,4.7,3,"restaurant,food,point_of_interest,establishment",(212) 233-0161,yes,OPERATIONAL,ChIJc889gXBbwokRPBVpKft5KG0,2026-05-22,4.5,4,"catering_service,food_delivery,cafe,food,point_of_interest,service,establishment",(212) 233-0161,yes,OPERATIONAL
v0393,Houseman,336,ok,google_review_count,ChIJn9skCvNZwokRk7K5S6cBxe0,2026-04-20,4.4,348,"american_restaurant,restaurant,food,point_of_interest,establishment",(212) 641-0654,yes,OPERATIONAL,ChIJn9skCvNZwokRk7K5S6cBxe0,2026-05-22,4.4,349,"american_restaurant,restaurant,food,point_of_interest,establishment",(212) 641-0654,yes,OPERATIONAL
v0395,Houston Hall,337,ok,google_review_count|google_types,ChIJkYlCnpJZwokRuQzFWh0dgRE,2026-04-20,4.2,1482,"bar,gastropub,cocktail_bar,catering_service,sports_bar,food_delivery",(212) 675-9323,yes,OPERATIONAL,ChIJkYlCnpJZwokRuQzFWh0dgRE,2026-05-22,4.2,1483,"bar,sports_bar,gastropub,cocktail_bar,catering_service,pub,food_delivery,event_venue,service,restaurant,food,point_of_interest,establishment",(212) 675-9323,yes,OPERATIONAL
v0396,HOWOO,338,ok,google_review_count,ChIJKQKwbmZZwokRVxnK_qg8GTE,2026-04-20,4.5,367,"korean_barbecue_restaurant,korean_restaurant,restaurant,food,point_of_interest,establishment",(347) 504-5401,yes,OPERATIONAL,ChIJKQKwbmZZwokRVxnK_qg8GTE,2026-05-22,4.5,387,"korean_barbecue_restaurant,korean_restaurant,restaurant,point_of_interest,food,establishment",(347) 504-5401,yes,OPERATIONAL
v0398,Huuma,339,ok,google_review_count,ChIJn_xPBwBZwokRJ54o9TpTJu4,2026-04-20,4.5,117,"bar,point_of_interest,establishment",(646) 398-7457,yes,OPERATIONAL,ChIJn_xPBwBZwokRJ54o9TpTJu4,2026-05-22,4.5,121,"bar,point_of_interest,establishment",(646) 398-7457,yes,OPERATIONAL
v0399,HYUN,340,ok,google_review_count|google_types,ChIJyVx4cR9ZwokRjVpmK-TnpM0,2026-04-20,4.1,767,"korean_barbecue_restaurant,steak_house,fine_dining_restaurant,korean_restaurant,restaurant,food",(917) 261-6217,yes,OPERATIONAL,ChIJyVx4cR9ZwokRjVpmK-TnpM0,2026-05-22,4.1,775,"korean_barbecue_restaurant,fine_dining_restaurant,steak_house,korean_restaurant,restaurant,food,point_of_interest,establishment",(917) 261-6217,yes,OPERATIONAL
v0400,Iguana New York,341,ok,google_types,ChIJe3pj4ldYwokRWU6AqPCs5uY,2026-04-20,4,2562,"tex_mex_restaurant,latin_american_restaurant,lounge_bar,mexican_restaurant,night_club,american_restaurant",(212) 765-5454,yes,CLOSED_TEMPORARILY,ChIJe3pj4ldYwokRWU6AqPCs5uY,2026-05-22,4,2562,"tex_mex_restaurant,lounge_bar,mexican_restaurant,latin_american_restaurant,american_restaurant,night_club,bar,restaurant,food,point_of_interest,establishment",(212) 765-5454,yes,CLOSED_TEMPORARILY
v0401,IndiCo Coffee Co.,342,ok,google_review_count|google_types,ChIJm977xR5ZwokR1IlUEsz8laE,2026-04-20,4.4,124,"coffee_shop,cafe,food_store,food,point_of_interest,store",,yes,OPERATIONAL,ChIJm977xR5ZwokR1IlUEsz8laE,2026-05-22,4.4,129,"coffee_shop,cafe,food_store,store,food,point_of_interest,establishment",,yes,OPERATIONAL
v0403,Jadis,343,ok,google_types,ChIJTXEMkIZZwokRrCyMDjtZFSg,2026-04-20,4.6,402,"wine_bar,french_restaurant,bar,restaurant,food,point_of_interest",(212) 254-1675,yes,OPERATIONAL,ChIJTXEMkIZZwokRrCyMDjtZFSg,2026-05-22,4.6,402,"wine_bar,bar,french_restaurant,restaurant,point_of_interest,food,establishment",(212) 254-1675,yes,OPERATIONAL
v0404,Jazz At Lincoln Center,344,ok,google_review_count,ChIJXUWvz_dYwokRQ6xVCcp8qX0,2026-04-20,4.8,1301,"concert_hall,auditorium,live_music_venue,event_venue,point_of_interest,establishment",(212) 258-9800,yes,OPERATIONAL,ChIJXUWvz_dYwokRQ6xVCcp8qX0,2026-05-22,4.8,1307,"concert_hall,auditorium,live_music_venue,event_venue,point_of_interest,establishment",(212) 258-9800,yes,OPERATIONAL
v0405,Jeju Noodle Bar,345,ok,google_review_count|google_types,ChIJvSw_uuxZwokRwESVzh5G33s,2026-04-20,4.6,3274,"korean_restaurant,fine_dining_restaurant,noodle_shop,asian_restaurant,ramen_restaurant,japanese_restaurant",(646) 666-0947,yes,OPERATIONAL,ChIJvSw_uuxZwokRwESVzh5G33s,2026-05-22,4.6,3357,"korean_restaurant,ramen_restaurant,asian_restaurant,fine_dining_restaurant,noodle_shop,japanese_restaurant,restaurant,food,point_of_interest,establishment",(646) 666-0947,yes,OPERATIONAL
v0406,JG Melon,346,ok,google_review_count,ChIJORutA8BYwokR6obC5YpaamM,2026-04-20,4.2,3921,"bar_and_grill,bar,restaurant,food,point_of_interest,establishment",(212) 744-0585,yes,OPERATIONAL,ChIJORutA8BYwokR6obC5YpaamM,2026-05-22,4.2,3959,"bar_and_grill,bar,restaurant,food,point_of_interest,establishment",(212) 744-0585,yes,OPERATIONAL
v0409,John Devoy’s Bar & Kitchen,347,ok,google_review_count,ChIJ8UqoBQBZwokR4_OGLJj9VPo,2026-04-20,4.7,159,"bar,point_of_interest,establishment",(646) 678-4619,yes,OPERATIONAL,ChIJ8UqoBQBZwokR4_OGLJj9VPo,2026-05-22,4.7,165,"bar,point_of_interest,establishment",(646) 678-4619,yes,OPERATIONAL
v0410,Jongro BBQ,348,ok,google_review_count,ChIJQ3Jl76hZwokRnS1-MQHYhZE,2026-04-20,4.5,5486,"korean_barbecue_restaurant,korean_restaurant,restaurant,food,point_of_interest,establishment",(212) 473-2233,yes,OPERATIONAL,ChIJQ3Jl76hZwokRnS1-MQHYhZE,2026-05-22,4.5,5506,"korean_barbecue_restaurant,korean_restaurant,restaurant,point_of_interest,food,establishment",(212) 473-2233,yes,OPERATIONAL
v0411,JuDam NYC,349,ok,google_rating|google_review_count|google_types,ChIJU-xiHAVZwokR4pE7ckhtfRI,2026-04-20,4.4,57,"korean_restaurant,asian_restaurant,soup_restaurant,restaurant,bar,point_of_interest",(212) 381-0802,yes,OPERATIONAL,ChIJU-xiHAVZwokR4pE7ckhtfRI,2026-05-22,4.5,78,"korean_restaurant,soup_restaurant,asian_restaurant,bar,restaurant,food,point_of_interest,establishment",(212) 381-0802,yes,OPERATIONAL
v0412,Juicy Dumpling,350,ok,google_review_count,ChIJo0udSBBbwokRXYNJw3F-tac,2026-04-20,4.8,238,"dumpling_restaurant,restaurant,food,point_of_interest,establishment",(646) 429-8130,yes,OPERATIONAL,ChIJo0udSBBbwokRXYNJw3F-tac,2026-05-22,4.8,282,"dumpling_restaurant,restaurant,point_of_interest,food,establishment",(646) 429-8130,yes,OPERATIONAL
v0413,Justine's on Hudson,351,ok,google_rating|google_review_count,ChIJ7-tNcahZwokRKSnDrdpnMK4,2026-04-20,4.6,100,"restaurant,wine_bar,bar,food,point_of_interest,establishment",(646) 649-5271,yes,OPERATIONAL,ChIJ7-tNcahZwokRKSnDrdpnMK4,2026-05-22,4.5,101,"restaurant,wine_bar,bar,food,point_of_interest,establishment",(646) 649-5271,yes,OPERATIONAL
v0414,Kabawa,352,ok,google_review_count,ChIJ685zLlZZwokRiEoiYj-Iyvg,2026-04-20,4.6,129,"caribbean_restaurant,restaurant,food,point_of_interest,establishment",(646) 790-8747,yes,OPERATIONAL,ChIJ685zLlZZwokRiEoiYj-Iyvg,2026-05-22,4.6,138,"caribbean_restaurant,restaurant,food,point_of_interest,establishment",(646) 790-8747,yes,OPERATIONAL
v0415,KABIN,353,ok,google_review_count|google_types,ChIJMb9VKtRZwokROJ6W_ZVM-og,2026-04-20,4.7,164,"cocktail_bar,coffee_shop,cafe,bar,food_store,store",(347) 277-7081,yes,OPERATIONAL,ChIJMb9VKtRZwokROJ6W_ZVM-og,2026-05-22,4.7,170,"cocktail_bar,coffee_shop,cafe,bar,food_store,store,restaurant,point_of_interest,food,establishment",(347) 277-7081,yes,OPERATIONAL
v0416,KENKA,354,ok,google_review_count,ChIJiRfje5xZwokR474atxPrCwE,2026-04-20,4.1,1978,"japanese_restaurant,asian_restaurant,restaurant,food,point_of_interest,establishment",(212) 254-6363,yes,OPERATIONAL,ChIJiRfje5xZwokR474atxPrCwE,2026-05-22,4.1,1993,"japanese_restaurant,asian_restaurant,restaurant,food,point_of_interest,establishment",(212) 254-6363,yes,OPERATIONAL
v0417,Kenn's Broome Street Bar,355,ok,google_review_count,ChIJEXPuhotZwokRa4EDU1xXe8E,2026-04-20,4.1,1401,"bar_and_grill,bar,restaurant,food,point_of_interest,establishment",(212) 925-2086,yes,OPERATIONAL,ChIJEXPuhotZwokRa4EDU1xXe8E,2026-05-22,4.1,1407,"bar_and_grill,bar,restaurant,food,point_of_interest,establishment",(212) 925-2086,yes,OPERATIONAL
v0419,King,356,ok,google_rating|google_review_count,ChIJmy2pnY1ZwokRvWDMouRmdl4,2026-04-20,4.3,564,"italian_restaurant,european_restaurant,restaurant,food,point_of_interest,establishment",(917) 825-1618,yes,OPERATIONAL,ChIJmy2pnY1ZwokRvWDMouRmdl4,2026-05-22,4.2,577,"italian_restaurant,european_restaurant,restaurant,food,point_of_interest,establishment",(917) 825-1618,yes,OPERATIONAL
v0422,KINTO STORE New York,357,ok,google_rating|google_review_count,ChIJWQ2BdEdZwokRTK675OI5PJA,2026-04-20,4.1,41,"home_goods_store,store,point_of_interest,establishment",(646) 449-0667,yes,OPERATIONAL,ChIJWQ2BdEdZwokRTK675OI5PJA,2026-05-22,4,43,"home_goods_store,store,point_of_interest,establishment",(646) 449-0667,yes,OPERATIONAL
v0423,Komune,358,ok,,ChIJgwy7ObNZwokRwSGq5XrLBSE,2026-04-20,5,51,"clothing_store,point_of_interest,store,establishment",(917) 364-5787,yes,OPERATIONAL,ChIJgwy7ObNZwokRwSGq5XrLBSE,2026-05-22,5,51,"clothing_store,store,point_of_interest,establishment",(917) 364-5787,yes,OPERATIONAL
v0424,Korin,359,ok,google_review_count|google_types,ChIJIVUn1h5awokR07P2NK_cufQ,2026-04-20,4.7,348,"furniture_store,home_improvement_store,home_goods_store,supplier,manufacturer,store",(800) 626-2172,yes,OPERATIONAL,ChIJIVUn1h5awokR07P2NK_cufQ,2026-05-22,4.7,351,"furniture_store,home_improvement_store,home_goods_store,supplier,store,manufacturer,point_of_interest,establishment",(800) 626-2172,yes,OPERATIONAL
v0428,L Train Vintage,360,ok,google_review_count,ChIJkX7e_p1ZwokROktrmLm2aYc,2026-04-20,4.3,1010,"clothing_store,store,point_of_interest,establishment",,yes,OPERATIONAL,ChIJkX7e_p1ZwokROktrmLm2aYc,2026-05-22,4.3,1019,"clothing_store,store,point_of_interest,establishment",,yes,OPERATIONAL
v0429,La Caverna,361,ok,google_review_count|google_types,ChIJ2z3KFIFZwokRpLxbFwFRMLM,2026-04-20,4.1,772,"lounge_bar,night_club,bar,restaurant,food,point_of_interest",(212) 475-2126,yes,OPERATIONAL,ChIJ2z3KFIFZwokRpLxbFwFRMLM,2026-05-22,4.1,783,"lounge_bar,night_club,bar,restaurant,food,point_of_interest,establishment",(212) 475-2126,yes,OPERATIONAL
v0431,La Esquina Brasserie,362,ok,google_review_count|google_types,ChIJibtT3ohZwokR7tX0gp0nG8U,2026-04-20,4.1,2805,"mexican_restaurant,fine_dining_restaurant,taco_restaurant,cafe,restaurant,food",(646) 613-7100,yes,OPERATIONAL,ChIJibtT3ohZwokR7tX0gp0nG8U,2026-05-22,4.1,2815,"mexican_restaurant,fine_dining_restaurant,cafe,taco_restaurant,bar,restaurant,food,point_of_interest,establishment",(646) 613-7100,yes,OPERATIONAL
v0432,La Linea,363,ok,google_review_count,ChIJw-s_gYNZwokR93EwQkUTGkE,2026-04-20,4.3,443,"bar,point_of_interest,establishment",(212) 777-1571,yes,OPERATIONAL,ChIJw-s_gYNZwokR93EwQkUTGkE,2026-05-22,4.3,444,"bar,point_of_interest,establishment",(212) 777-1571,yes,OPERATIONAL
v0433,Lady Wong Patisserie East Village,364,ok,google_review_count|google_types,ChIJB7MDsmJZwokRke4QTDDokko,2026-04-20,4.6,499,"pastry_shop,cake_shop,coffee_shop,cafe,bakery,dessert_shop",(646) 422-7189,yes,OPERATIONAL,ChIJB7MDsmJZwokRke4QTDDokko,2026-05-22,4.6,502,"pastry_shop,cake_shop,bakery,coffee_shop,dessert_shop,confectionery,cafe,manufacturer,wholesaler,restaurant,food_store,store,food,point_of_interest,establishment",(646) 422-7189,yes,OPERATIONAL
v0434,Lara Koleji,365,ok,,ChIJU0tqOK1ZwokR97GCH3ZVwLI,2026-04-20,4.5,70,"clothing_store,store,point_of_interest,establishment",(347) 882-8212,yes,OPERATIONAL,ChIJU0tqOK1ZwokR97GCH3ZVwLI,2026-05-22,4.5,70,"clothing_store,store,point_of_interest,establishment",(347) 882-8212,yes,OPERATIONAL
v0436,Leader Trading/OSARA NEW YORK,366,ok,google_types,ChIJxwvJP4ZZwokRbCuQoK97D_Y,2026-04-20,4.7,16,"furniture_store,home_improvement_store,supplier,home_goods_store,manufacturer,wholesaler",(212) 677-1982,yes,OPERATIONAL,ChIJxwvJP4ZZwokRbCuQoK97D_Y,2026-05-22,4.7,16,"furniture_store,home_improvement_store,supplier,wholesaler,manufacturer,home_goods_store,store,point_of_interest,establishment",(212) 677-1982,yes,OPERATIONAL
v0437,Left Bank Books,367,ok,,ChIJU4op5j9ZwokRBfrzSrocrZA,2026-04-20,5,70,"point_of_interest,book_store,home_goods_store,store,establishment",(877) 212-6778,yes,OPERATIONAL,ChIJU4op5j9ZwokRBfrzSrocrZA,2026-05-22,5,70,"book_store,home_goods_store,store,point_of_interest,establishment",(877) 212-6778,yes,OPERATIONAL
v0439,Lil' Frankie's,368,ok,google_review_count|google_types,ChIJK2OWqJxZwokRVvZekLjy2wk,2026-04-20,4.3,2118,"pizza_restaurant,italian_restaurant,restaurant,food,point_of_interest,service",(212) 420-4900,yes,OPERATIONAL,ChIJK2OWqJxZwokRVvZekLjy2wk,2026-05-22,4.3,2137,"pizza_restaurant,italian_restaurant,service,restaurant,food,point_of_interest,establishment",(212) 420-4900,yes,OPERATIONAL
v0440,Lilli and Loo,369,ok,google_review_count|google_types,ChIJ7bhwa-9YwokRcWqrsCk632M,2026-04-20,4.3,897,"sushi_restaurant,asian_fusion_restaurant,fusion_restaurant,asian_restaurant,thai_restaurant,chinese_restaurant",(212) 421-7800,yes,OPERATIONAL,ChIJ7bhwa-9YwokRcWqrsCk632M,2026-05-22,4.3,902,"asian_fusion_restaurant,sushi_restaurant,fusion_restaurant,asian_restaurant,thai_restaurant,bar,chinese_restaurant,japanese_restaurant,restaurant,point_of_interest,food,establishment",(212) 421-7800,yes,OPERATIONAL
v0442,Little Canal,370,ok,google_review_count|google_types,ChIJEebNoSlawokRcf3d3BZhPzM,2026-04-20,4.4,521,"restaurant,coffee_shop,cafe,food_store,bar,point_of_interest",(917) 472-7479,yes,OPERATIONAL,ChIJEebNoSlawokRcf3d3BZhPzM,2026-05-22,4.4,526,"restaurant,coffee_shop,bar,cafe,food_store,store,food,point_of_interest,establishment",(917) 472-7479,yes,OPERATIONAL
v0443,Little Cupcake Bakeshop,371,ok,google_review_count|google_types,ChIJJ3ZdWI9ZwokR23PXSej8iqw,2026-04-20,4.2,1802,"bakery,coffee_shop,cafe,food_store,food,point_of_interest",(212) 941-9100,yes,OPERATIONAL,ChIJJ3ZdWI9ZwokR23PXSej8iqw,2026-05-22,4.2,1813,"bakery,coffee_shop,cafe,food_store,store,food,point_of_interest,establishment",(212) 941-9100,yes,OPERATIONAL
v0444,Little Ruby's East Village,372,ok,google_review_count,ChIJ-V7NLMxZwokRwWqYU9xL8tQ,2026-04-20,4,889,"restaurant,food,point_of_interest,establishment",(646) 998-4265,yes,OPERATIONAL,ChIJ-V7NLMxZwokRwWqYU9xL8tQ,2026-05-22,4,901,"restaurant,food,point_of_interest,establishment",(646) 998-4265,yes,OPERATIONAL
v0445,Little Ruby's West Village,373,ok,google_review_count,ChIJTwH7JrNZwokRbyg6mhXQSOo,2026-04-20,4.4,758,"restaurant,food,point_of_interest,establishment",(212) 242-2486,yes,OPERATIONAL,ChIJTwH7JrNZwokRbyg6mhXQSOo,2026-05-22,4.4,777,"restaurant,point_of_interest,food,establishment",(212) 242-2486,yes,OPERATIONAL
v0446,Locanda Verde Tribeca,374,ok,google_review_count,ChIJTWkuhfVZwokRS_go-fdp7Vs,2026-04-20,4.4,2321,"italian_restaurant,brunch_restaurant,restaurant,food,point_of_interest,establishment",(212) 925-3797,yes,OPERATIONAL,ChIJTWkuhfVZwokRS_go-fdp7Vs,2026-05-22,4.4,2336,"italian_restaurant,brunch_restaurant,restaurant,food,point_of_interest,establishment",(212) 925-3797,yes,OPERATIONAL
v0447,LOS TACOS No.1,375,ok,google_review_count,ChIJ6WooklRYwokR3qd-J59t-k0,2026-04-20,4.8,15219,"taco_restaurant,mexican_restaurant,restaurant,food,point_of_interest,establishment",,yes,OPERATIONAL,ChIJ6WooklRYwokR3qd-J59t-k0,2026-05-22,4.8,15439,"taco_restaurant,mexican_restaurant,restaurant,food,point_of_interest,establishment",,yes,OPERATIONAL
v0450,Lot28,376,ok,google_review_count,ChIJmYFAe49ZwokROZMJ3kkC2CQ,2026-04-20,4.8,20,"jewelry_store,point_of_interest,store,establishment",(917) 528-2072,yes,OPERATIONAL,ChIJmYFAe49ZwokROZMJ3kkC2CQ,2026-05-22,4.8,22,"jewelry_store,point_of_interest,store,establishment",(917) 528-2072,yes,OPERATIONAL
v0452,LPR,377,ok,google_review_count|google_types,ChIJgx_u75FZwokRy5YwN6K5IG4,2026-04-20,4.4,2203,"live_music_venue,concert_hall,auditorium,night_club,sports_club,performing_arts_theater",(212) 505-3474,yes,OPERATIONAL,ChIJgx_u75FZwokRy5YwN6K5IG4,2026-05-22,4.4,2216,"live_music_venue,performing_arts_theater,concert_hall,auditorium,sports_club,night_club,bar,association_or_organization,event_venue,point_of_interest,establishment",(212) 505-3474,yes,OPERATIONAL
v0453,Lucia Pizza Of SoHo,378,ok,google_review_count,ChIJt2LXGrlZwokRCEWTvpTyp5k,2026-04-20,4.5,1142,"pizza_restaurant,restaurant,food,point_of_interest,establishment",(917) 965-2900,yes,OPERATIONAL,ChIJt2LXGrlZwokRCEWTvpTyp5k,2026-05-22,4.5,1176,"pizza_restaurant,restaurant,food,point_of_interest,establishment",(917) 965-2900,yes,OPERATIONAL
v0455,Ludlow Coffee Supply,379,ok,google_review_count|google_types,ChIJoWoj3YNZwokROOadcIr5tXo,2026-04-20,4.3,569,"coffee_shop,cafe,food_store,food,store,point_of_interest",(917) 472-7632,yes,OPERATIONAL,ChIJoWoj3YNZwokROOadcIr5tXo,2026-05-22,4.3,571,"coffee_shop,cafe,food_store,store,food,point_of_interest,establishment",(917) 472-7632,yes,OPERATIONAL
v0456,Luke's,380,ok,google_rating|google_review_count,ChIJjShmRi9ZwokR7VKgo8q0xJY,2026-04-20,4.1,37,"clothing_store,store,point_of_interest,establishment",,yes,OPERATIONAL,ChIJjShmRi9ZwokR7VKgo8q0xJY,2026-05-22,4.2,38,"clothing_store,store,point_of_interest,establishment",,yes,OPERATIONAL
v0457,Lê Phin,381,ok,google_review_count|google_types,ChIJU_tU6kpZwokR-pX4kn5VSBA,2026-04-20,4.7,440,"coffee_shop,cafe,food_store,food,store,point_of_interest",(929) 422-3972,yes,OPERATIONAL,ChIJU_tU6kpZwokR-pX4kn5VSBA,2026-05-22,4.7,450,"coffee_shop,cafe,food_store,point_of_interest,food,store,establishment",(929) 422-3972,yes,OPERATIONAL
v0458,Mace,382,ok,google_review_count,ChIJ27CKRHdZwokRAMnhRQri-bU,2026-04-20,4.4,1061,"cocktail_bar,bar,point_of_interest,establishment",(347) 866-7739,yes,OPERATIONAL,ChIJ27CKRHdZwokRAMnhRQri-bU,2026-05-22,4.4,1066,"cocktail_bar,bar,point_of_interest,establishment",(347) 866-7739,yes,OPERATIONAL
v0459,Makari Japanese Antiques and Fine Art,383,ok,google_review_count,ChIJUTZWv55ZwokRziTRRABhU_w,2026-04-20,4.3,31,"home_goods_store,store,point_of_interest,establishment",(212) 995-5888,yes,OPERATIONAL,ChIJUTZWv55ZwokRziTRRABhU_w,2026-05-22,4.3,30,"home_goods_store,store,point_of_interest,establishment",(212) 995-5888,yes,OPERATIONAL
v0460,Malaparte,384,ok,google_review_count,ChIJX1Wm5-pZwokRyFflGuVHL0g,2026-04-20,4.5,1016,"italian_restaurant,restaurant,food,point_of_interest,establishment",(212) 255-2122,yes,OPERATIONAL,ChIJX1Wm5-pZwokRyFflGuVHL0g,2026-05-22,4.5,1031,"italian_restaurant,restaurant,food,point_of_interest,establishment",(212) 255-2122,yes,OPERATIONAL
v0461,maman,385,ok,google_review_count|google_types,ChIJL8_mB4lZwokR9RPJzSCMrmw,2026-04-20,4.3,1820,"coffee_shop,brunch_restaurant,family_restaurant,breakfast_restaurant,cafe,european_restaurant",(212) 226-0700,yes,CLOSED_TEMPORARILY,ChIJL8_mB4lZwokR9RPJzSCMrmw,2026-05-22,4.3,1819,"coffee_shop,family_restaurant,brunch_restaurant,french_restaurant,breakfast_restaurant,european_restaurant,dessert_shop,confectionery,cafe,restaurant,food_store,store,food,point_of_interest,service,establishment",(212) 226-0700,yes,CLOSED_TEMPORARILY
v0462,Mamo,386,ok,google_review_count,ChIJb7FRCYtZwokRC3tJHKjos7w,2026-04-20,4.4,864,"italian_restaurant,restaurant,food,point_of_interest,establishment",(646) 964-4641,yes,OPERATIONAL,ChIJb7FRCYtZwokRC3tJHKjos7w,2026-05-22,4.4,880,"italian_restaurant,restaurant,food,point_of_interest,establishment",(646) 964-4641,yes,OPERATIONAL
v0463,Mangetsu Speakeasy,387,ok,,ChIJS6KTH7RZwokRZuhBqAvrRWw,2026-04-20,4.7,24,"cocktail_bar,bar,point_of_interest,establishment",(212) 551-7278,yes,CLOSED_TEMPORARILY,ChIJS6KTH7RZwokRZuhBqAvrRWw,2026-05-22,4.7,24,"cocktail_bar,bar,point_of_interest,establishment",(212) 551-7278,yes,CLOSED_TEMPORARILY
v0465,Maryam Nassir Zadeh,388,ok,,ChIJRcCJo4FZwokRpPaTiah9kiU,2026-04-20,5,16,"clothing_store,store,point_of_interest,establishment",(212) 614-3138,yes,OPERATIONAL,ChIJRcCJo4FZwokRpPaTiah9kiU,2026-05-22,5,16,"clothing_store,store,point_of_interest,establishment",(212) 614-3138,yes,OPERATIONAL
v0467,Matcha 108,389,ok,google_review_count|google_types,ChIJJxvsEihbwokR1ahhOeBIs0s,2026-04-20,4.7,192,"cafe,art_gallery,tea_house,food,point_of_interest,clothing_store",,yes,OPERATIONAL,ChIJJxvsEihbwokR1ahhOeBIs0s,2026-05-22,4.7,204,"cafe,art_gallery,clothing_store,tea_house,store,food,point_of_interest,establishment",,yes,OPERATIONAL
v0468,McNally Jackson Books SoHo,390,ok,google_rating|google_review_count,ChIJwaHnQI9ZwokRvlECeQqpHdg,2026-04-20,4.8,1853,"book_store,store,point_of_interest,establishment",(212) 274-1160,yes,OPERATIONAL,ChIJwaHnQI9ZwokRvlECeQqpHdg,2026-05-22,4.7,1872,"book_store,store,point_of_interest,establishment",(212) 274-1160,yes,OPERATIONAL
v0469,mika's direction,391,ok,google_review_count|google_types,ChIJzRVTSLpZwokRM51nV3FaGHs,2026-04-20,4.7,253,"cafe,bakery,tea_house,point_of_interest,food_store,store",,yes,OPERATIONAL,ChIJzRVTSLpZwokRM51nV3FaGHs,2026-05-22,4.7,266,"cafe,tea_house,bakery,food_store,store,food,point_of_interest,establishment",,yes,OPERATIONAL
